CODIGO;Código Nuevo;NOMBRE;Región Codigo;Región Nombre;COMUNA;Nom. Comuna;SS Codigo;SS Nombre;Tipo de Establecimiento;Nivel de Atención;Nivel de Atención DEIS;Dependencia de Ejecución;Certificación;Hospital;Especialidad;ACTIVO;Vigente
05-441;105441;Posta de Salud Rural Manquehua;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-442;105442;Posta de Salud Rural San Pedro de Quiles;4;De Coquimbo;04304;Punitaqui;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-443;105443;Posta de Salud Rural Cárcamo;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-444;105444;Posta de Salud Rural Huintil;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-445;105445;Posta de Salud Rural Limáhuida;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-446;105446;Posta de Salud Rural Matancilla;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-447;105447;Posta de Salud Rural Peralillo Illapel;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-448;105448;Posta de Salud Rural Santa Virginia;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-449;105449;Posta de Salud Rural Tunga Norte;4;De Coquimbo;04201;Illapel;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-450;105450;Posta de Salud Rural Mincha Norte;4;De Coquimbo;04202;Canela;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-451;105451;Posta de Salud Rural Agua Fría;4;De Coquimbo;04202;Canela;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-452;105452;Posta de Salud Rural Cuncumén(Salamanca);4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-453;105453;Posta de Salud Rural Tranquilla;4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-454;105454;Posta de Salud Rural Cunlagua;4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-455;105455;Posta de Salud Rural Chillepín;4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-456;105456;Posta de Salud Rural Llimpo;4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-457;105457;Posta de Salud Rural San Agustín (Salamanca);4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-458;105458;Posta de Salud Rural Tahuinco;4;De Coquimbo;04204;Salamanca;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-459;105459;Posta de Salud Rural Barrancas;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-460;105460;Posta de Salud Rural Cogotí 18;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-461;105461;Posta de Salud Rural El Huacho;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-462;105462;Posta de Salud Rural El Sauce (Combarbalá);4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-463;105463;Posta de Salud Rural Quilitapia;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-464;105464;Posta de Salud Rural La Ligua;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-465;105465;Posta de Salud Rural Ramadilla;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-466;105466;Posta de Salud Rural Valle Hermoso;4;De Coquimbo;04302;Combarbalá;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-467;105467;Posta de Salud Rural Diaguitas;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-468;105468;Posta de Salud Rural El Molle;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-469;105469;Posta de Salud Rural El Tambo (Vicuña);4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-470;105470;Posta de Salud Rural Huanta;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-471;105471;Posta de Salud Rural Peralillo Vicuña;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-472;105472;Posta de Salud Rural Rivadavia;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-473;105473;Posta de Salud Rural Talcuna;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-474;105474;Posta de Salud Rural Chapilca;4;De Coquimbo;04106;Vicuña;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-475;105475;Posta de Salud Rural Horcón (Paiguano);4;De Coquimbo;04105;Paiguano;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-476;105476;Posta de Salud Rural Monte Grande;4;De Coquimbo;04105;Paiguano;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-477;105477;Posta de Salud Rural Pisco Elqui;4;De Coquimbo;04105;Paiguano;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-478;105478;Posta de Salud Rural Caimanes;4;De Coquimbo;04203;Los Vilos;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-479;105479;Posta de Salud Rural Guangualí;4;De Coquimbo;04203;Los Vilos;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-480;105480;Posta de Salud Rural Quilimarí;4;De Coquimbo;04203;Los Vilos;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
05-481;105481;Posta de Salud Rural Tilama;4;De Coquimbo;04203;Los Vilos;5;Coquimbo;Posta de Salud Rural;Primario;Primario;Municipal;Autogestionado;NO;Atención de Especialidad;SI;SI
