CODIGO;Base REM;Tipo de Prestación;Código SIGTE;NOMBRE;Especialidad;Complejidad Nueva;Temporabilidad;Vigencia Entrada;Vigencia Salida
1103001;SI;4;11-03-001;Malformaciones vasculares del cuero cabelludo incluye aneurisma cirsoideo;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103002;SI;4;11-03-002;Sinus pericrani, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103003;SI;4;11-03-003;Hundimiento simple, reparación de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103004;SI;4;11-03-004;Craneoplastía con autoinjerto;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103005;SI;4;11-03-005;Craneoplastía con prótesis (no incluye el valor de la prótesis);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103006;SI;4;11-03-006;Tumores de calota, extirp. de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103007;SI;4;11-03-007;Osteomielitis, limpieza quirúrgica;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103008;SI;4;11-03-008;Craniectomías descompresivas;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103009;SI;4;11-03-009;Reparación de fractura crecedora;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103010;SI;4;11-03-010;Craneotomías lineales;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103011;SI;4;11-03-011;Craniectomías c/s remodelación ósea;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103014;SI;4;11-03-014;Hematoma o absceso extradural, vaciamiento de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103015;SI;4;11-03-015;Reparación de fístula de LCR;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103016;SI;4;11-03-016;Hematoma, empiema o colección subdural, vaciamiento de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103017;SI;4;11-03-017;Quistes aracnoidales encefálicos, trat. quir. (suprasellares, temporales, cerebelosos, etc.);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103018;SI;4;11-03-018;Ventriculostomía o instalación de derivativa ventricular externa o instalación de captor para medición de pic o punción biopsia o reservorio para administración de medicamentos;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103019;SI;4;11-03-019;Absceso cerebral, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103020;SI;4;11-03-020;Tratamiento quirúrgico del traumatismo craneoencefálico  abierto o penetrante (herida a bala u otro elemento penetrante);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103021;SI;4;11-03-021;Hundimiento expuesto, repar. de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103022;SI;4;11-03-022;Lobectomías por contusión cerebral;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103023;SI;4;11-03-023;Hematoma intracerebral, vaciamiento de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103024;SI;4;11-03-024;De base de cráneo, resección de tumores y/o quistes y/o cavernoma;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103025;SI;4;11-03-025;Intraorbitarios, resección de tumores y/o quistes y/o cavernoma ;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103026;SI;4;11-03-026;Encefálicos y de hipófisis, resección de tumores y/o quistes y/o cavernoma;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103027;SI;4;11-03-027;Aneurismas, malformaciones arteriovenosas encefálicas u orbitarias, fístulas durales;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103028;SI;4;11-03-028;Fístula carótido cavernosa tratamiento endovascular;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103029;SI;4;11-03-029;Fístula carótido cavernosa, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103030;SI;4;11-03-030;Revascularización intracraneana indirecta (endodurosinangiosis, multitrepanación, emás, etc);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103031;SI;4;11-03-031;Anastomosis y revascularización cerebral extra-intracraneana (cirugía de carótida: ver Cirugía Vascular Periférica);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103032;SI;4;11-03-032;Instalación de derivativas de LCR (no incluye valor de la válvula);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103033;SI;4;11-03-033;Revisión o exteriorización de derivativa;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103034;SI;4;11-03-034;Ventriculocisternostomía;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103035;SI;4;11-03-035;Fenestración, septostomía o coagulación plexos coroídeos (trat. endoscópico);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103036;SI;4;11-03-036;Cirugía descompresiva de fosa posterior u occipito-vertebral en Malformación de Chiari y/o siringomielia;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103037;SI;4;11-03-037;Meningo y meningoencefalocele occipital, repar. de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103038;SI;4;11-03-038;Cirugía descompresiva neurovascular;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103039;SI;4;11-03-039;Neurotomías;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103040;SI;4;11-03-040;Neurolisis o microcompresión percutánea;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103041;SI;4;11-03-041;Cirugía de la epilepsia (cualquier técnica);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103042;SI;4;11-03-042;Biopsia estereotáxica cerebral con marco de estereotaxia o neuronavegador;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103043;SI;4;11-03-043;Termocoagulación de zonas cerebrales con radiofrecuencia o ultrasonido focalizado con técnica estereotáxica para el tratamiento de enfermedad de parkinson, temblor esencial, psicocirugía y otros;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103045;SI;4;11-03-045;Implantación de estimuladores intracraneanos;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103046;SI;4;11-03-046;Instalación de estimuladores medulares;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103047;SI;4;11-03-047;Disrafias espinales: meningocele, mielomeningocele, diastematomielia, lipoma, lipomeningocele, médula anclada, etc.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103048;SI;4;11-03-048;Infiltración facetaria columna y radicular;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103049;SI;4;11-03-049;Hernia núcleo pulposo, estenorraquis, aracnoiditis, fibrosis perirradicular cervical, dorsal o lumbar, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103050;SI;4;11-03-050;Laminectomía descompresiva;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103051;SI;4;11-03-051;Heridas raquimedulares, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103052;SI;4;11-03-052;Tratamiento quirúrgico de tumor espinal extradural;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103053;SI;4;11-03-053;Extirpación de tumor o quiste medular o intrarraquídeo;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103054;SI;4;11-03-054;Malformación arteriovenosa o fístula dural medular, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103055;SI;4;11-03-055;Cordotomía percutánea;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103056;SI;4;11-03-056;Mielotomía, DREZtomía;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103057;SI;4;11-03-057;Rizotomía (cualquier técnica);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103058;SI;4;11-03-058;Tumor de nervio periférico, extirp. de;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103059;SI;4;11-03-059;Reparación de plexos c/s neurotización con técnica microquirúrgica o injertos interfasciculares;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103060;SI;4;11-03-060;Sección de nervio, reparación con injerto;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103061;SI;4;11-03-061;Sección de nervio, reparación sin injerto;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103062;SI;4;11-03-062;Neurolisis con técnica microquirúrgica;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103063;SI;4;11-03-063;Neurolisis externa;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103064;SI;4;11-03-064;Síndrome del escaleno, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103065;SI;4;11-03-065;Síndrome de costilla cervical, trat. quir.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103066;SI;4;11-03-066;Liberación quirúrgica de nervio periférico extracraneano (trat. quir. del Síndrome del Túnel Carpiano, tarso u otro);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103067;SI;4;11-03-067;Liberación de nervio cubital a nivel del codo, cualquier técnica;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103068;SI;4;11-03-068;Neurectomía, cualquier localización, cada zona quirúrgica;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103069;SI;4;11-03-069;Fijación de columna (cervical-dorsal-lumbar) cualquier vía abordaje, c/s osteosíntesis.;Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1103132;SI;4;11-03-132;Instalación de derivativas de LCR (incluye valor de la válvula);Neurocirugía;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202001;SI;4;12-02-001;Intubación vía lagrimal;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202002;SI;4;12-02-002;Puntos lagrimales, plastía de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202003;SI;4;12-02-003;Reconstitución de canalículos;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202004;SI;4;12-02-004;Absceso, vaciamiento y/o drenaje de saco y/o glándula lagrimal;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202005;SI;4;12-02-005;Dacriocistorrinostomía;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202006;SI;4;12-02-006;Extirpación de saco y/o glándula lagrimal;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202007;SI;4;12-02-007;Reconstitución vía lagrimal en ausencia del saco;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202008;SI;4;12-02-008;Extirpación total o parcial de la glándula lagrimal ;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202009;SI;4;12-02-009;Tumor maligno  del saco, trat. quir. completo;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202010;SI;4;12-02-010;Absceso, trat. quir. párpado o ceja;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202011;SI;4;12-02-011;Biopsia de párpado y/o anexos (proc. aut.);Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202012;SI;4;12-02-012;Blefarochalasis, plastía de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202013;SI;4;12-02-013;Blefarofimosis, plastía de;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202014;SI;4;12-02-014;Blefarorrafia con blefarotomía posterior;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202015;SI;4;12-02-015;Cantoplastía;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202016;SI;4;12-02-016;Chalazión y otros tumores benignos (uno o más, unilateral), trat. quir. completo;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202017;SI;4;12-02-017;Coloboma, plastía de;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202018;SI;4;12-02-018;Ectropión, plastía de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202019;SI;4;12-02-019;Entropión, plastía de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202020;SI;4;12-02-020;Epicanto, plastía de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202021;SI;4;12-02-021;Ptosis, trat. quir.;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202022;SI;4;12-02-022;Quiste dermoide de la cola de la ceja, resec. plástica;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202023;SI;4;12-02-023;Tumor maligno de párpado o ceja, trat. quir. completo;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202024;SI;4;12-02-024;Xantelasma, trat. quir.;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202025;SI;4;12-02-025;Herida o dehiscencia de la conjuntiva, sutura de (proc. aut.);Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202026;SI;4;12-02-026;Pterigión y/o pseudopterigión o su recidiva, extirpación;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202027;SI;4;12-02-027;Simbléfaron, resección de adherencias y plastía de;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202028;SI;4;12-02-028;Extirpación de tumor benigno de la conjuntiva;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202029;SI;4;12-02-029;Absceso orbitario, trat. quir.;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202030;SI;4;12-02-030;Corrección de cavidad anoftálmica trat. completo;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202031;SI;4;12-02-031;Cuerpo extraño orbitario (con orbitotomía);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202032;SI;4;12-02-032;Exanteración orbitaria o tumor orbitario, trat. quirúrgico completo;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202033;SI;4;12-02-033;Orbitotomía anterior;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202034;SI;4;12-02-034;Orbitotomía lateral descompresiva;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202035;SI;4;12-02-035;Biopsia de globo ocular (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202036;SI;4;12-02-036;Enucleación o implante de prótesis ocular (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202037;SI;4;12-02-037;Enucleación con implante;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202038;SI;4;12-02-038;Tratamiento quirúrgico completo del estrabismo unilateral o bilateral;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202039;SI;4;12-02-039;Exanteración ocular (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202040;SI;4;12-02-040;Sutura de lesión traumática de globo o musculos oculares (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202041;SI;4;12-02-041;Cirugía refractiva, queratotomía radial o similar con bisturí de diamante;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202042;SI;4;12-02-042;Crioterapia y recesión conjuntival;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202044;SI;4;12-02-044;Extracción quir. de cuerpo extraño en cornea y/o esclera;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202045;SI;4;12-02-045;Glaucoma, trat. quir. por cualquier técnica;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202046;SI;4;12-02-046;Herida corneal o corneo-escleral o dehiscencia de sutura;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202047;SI;4;12-02-047;Queratectomía laminar;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202048;SI;4;12-02-048;Queratoplastía. Injerto lamelar o penetrante trat. quir. Completo;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202049;SI;4;12-02-049;Queratoprótesis, implantación de (no incluye el valor de la prótesis);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202050;SI;4;12-02-050;Recubrimiento conjuntival;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202051;SI;4;12-02-051;Rehabilitación superficie ocular (con injerto de mucosa);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202053;SI;4;12-02-053;Iridectomía periférica y/u óptica, (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202054;SI;4;12-02-054;Tratamiento quirúrgico de lesión tumoral del iris o cuerpo ciliar;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202055;SI;4;12-02-055;Desgarro  con o sin desprendimiento, diatermo y/o crio y/o fotocoagulación (incluye endofotocoagulación intraquirúrgica );Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202056;SI;4;12-02-056;Desprendimiento retinal, cirugía convencional (exoimplantes);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202057;SI;4;12-02-057;Retinopatía proliferativa, (diabética, hipertensiva, eales y otras) panfotocoagulación trat. completo   (incluye endofotocoagulación intraquirúrgica );Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202058;SI;4;12-02-058;Tumor retinal o coroidal, diatermo y/o crio y/o fotocoagulación de;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202059;SI;4;12-02-059;Vasculopatía retinal (excepto retinopatía proliferativa) diatermo y/o crio y/o fotocoagulación ( incluye endofotocoagulación intraquirùrgica);Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202060;SI;4;12-02-060;Vitrectomía c/retinotomía (c/s inyección de gas o silicona);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202061;SI;4;12-02-061;Vitrectomía con inyección de gas o silicona;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202062;SI;4;12-02-062;Vitrectomía con vitreófago (proc. aut);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202063;SI;4;12-02-063;Facoéresis intracapsular o catarata secundaria o discisión y aspiración de masas;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202064;SI;4;12-02-064;Facoéresis extracapsular con implante de lente intraocular (no incluye el valor de la prótesis);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202065;SI;4;12-02-065;Implante secundario de lente intraocular;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202066;SI;4;12-02-066;Aspiración esferular c/s capsulotomía;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202067;SI;4;12-02-067;Discisión de cápsula posterior;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202068;SI;4;12-02-068;Iridotomía;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202069;SI;4;12-02-069;Trabeculoplastía o iridoplastía;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202070;SI;4;12-02-070;Sinequiotomía (proc. aut.);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202071;SI;4;12-02-071;Herida o dehiscencia de sutura de párpado, reparación;Oftalmología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1202072;SI;4;12-02-072;Reconstrucción de paredes orbitarias;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202073;SI;4;12-02-073;Operación triple (injerto, facoéresis e implante de lente intraocular) (no incluye valor de la prótesis);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202074;SI;4;12-02-074;Hernia de iris y/o fístulas, reparación de;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202075;SI;4;12-02-075;Retinopexia neumática;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202076;SI;4;12-02-076;Extracción o corrección de desplazamiento de lente intraocular;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202077;SI;4;12-02-077;Desprendimiento coroídeo o hemorragia coroídea, trat. quir.;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202078;SI;4;12-02-078;Cirugía fotorrefractiva o fototerapéutica de córnea, cualquier técnica;Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202164;SI;4;12-02-164;Facoéresis extracapsular con implante de lente intraocular (incluye el valor de la prótesis);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1202173;SI;4;12-02-173;Operación triple (injerto, facoéresis e implante de lente intraocular) (incluye valor de la prótesis);Oftalmología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302002;SI;4;13-02-002;Extracción cuerpo extraño en conducto auditivo externo;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302003;SI;4;13-02-003;Fístula preauricular complicada, trat. quir.;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302004;SI;4;13-02-004;Extirpación de tumor de conducto auditivo externo;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302005;SI;4;13-02-005;Tumor maligno oído externo, trat. quir.;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302006;SI;4;13-02-006;Estapedectomía o estapedostomía ;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302007;SI;4;13-02-007;Mastoidectomía c/s sección cuerda del tímpano;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302008;SI;4;13-02-008;Tratamiento quirúrgico de Mucositis timpánica, otitis media con efusión uni o bilateral;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302009;SI;4;13-02-009;Operación radical de oído;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302011;SI;4;13-02-011;Reconstitución funcional de oído radicalizado;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302012;SI;4;13-02-012;Timpanoplastía funcional (cualquier tipo) c/s mastoidectomía;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302013;SI;4;13-02-013;Reconstitución plástica de conducto auditivo externo cartilaginoso;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302014;SI;4;13-02-014;Exostosis u osteoma oído medio o externo, resección por cualquier vía  ;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302015;SI;4;13-02-015;Neurectomía de Jacobson;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302016;SI;4;13-02-016;Reconstitución de conducto auditivo externo, c/s timpanoplastía (incluye revisión de cadena osicular);Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302017;SI;4;13-02-017;Tratamiento quirúrgico de tumor glómico timpánico;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302018;SI;4;13-02-018;Laberintectomía;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302019;SI;4;13-02-019;Neurinoma del acústico, trat. quir. vía translaberíntica y/o fosa media;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302020;SI;4;13-02-020;Descompresión intraósea nervio facial c/s plastía;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302021;SI;4;13-02-021;Lesiones a nivel del conducto auditivo interno, trat. quir.;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302022;SI;4;13-02-022;Biopsia buco-faríngea (proc. aut.);Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302023;SI;4;13-02-023;Sección y/o resección frenillos cavidad bucal;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302024;SI;4;13-02-024;Drenaje de absceso o flegmón de piso de boca;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302025;SI;4;13-02-025;Drenaje de absceso o flegmón periamigdaliano;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302026;SI;4;13-02-026;Drenaje de absceso o flegmón retrofaríngeo o faringolaríngeo;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302028;SI;4;13-02-028;Adenoidectomía (proc. aut.);Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302029;SI;4;13-02-029;Amigdalectomía c/s adenoidectomía, uni o bilateral;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302030;SI;4;13-02-030;Extracción de cálculos o tapones salivales;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302031;SI;4;13-02-031;Tumor benigno de la mucosa bucal,  extirp. c/s  biopsia bucofaríngea;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302032;SI;4;13-02-032;Tumor maligno de las amígdalas, trat. quir.;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302033;SI;4;13-02-033;Extirpación de  tumor benigno de la base de la lengua                                                                                      ;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302034;SI;4;13-02-034;Extirpación tumor maligno de base de lengua;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302035;SI;4;13-02-035;Faringoplastía (cualq. técn.), c/s desplazamiento de colgajos;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302036;SI;4;13-02-036;Fibroangioma del rinofarinx, trat. quir.;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302037;SI;4;13-02-037;Glosectomía total;Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302038;SI;4;13-02-038;Abscesos y hematoma del tabique nasal, trat. quir.;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302039;SI;4;13-02-039;Arteria esfenopalatina, cauterización por vía nasal;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302040;SI;4;13-02-040;Arteria maxilar interna, ligadura de (por vía transmaxilar);Otorrinolaringología;Cirugía Mayor;Antigua;31-12-2008;31-12-2050
1302041;SI;4;13-02-041;Ligadura de arterias etmoidales anteriores;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
1302042;SI;4;13-02-042;Turbinectomía o cauterización de cornetes, cualquier técnica ;Otorrinolaringología;Cirugía Menor;Antigua;31-12-2008;31-12-2050
